configuration,role,seed,L,q0,q1,q,q_threshold,threshold_count,accept_rule,executor_equivalent,trials,accepted,rejected,acceptance_rate,simulation_level
L16_q00.03_q10.2_qth0.1,honest,2026090501,16,0.03,0.2,0.03,0.1,1,errors<=floor(L*q_threshold),errors*100<=16*10,100000,91872,8128,0.91872,L_independent_error_events_per_trial
L16_q00.03_q10.2_qth0.1,honest,2026090502,16,0.03,0.2,0.03,0.1,1,errors<=floor(L*q_threshold),errors*100<=16*10,100000,91898,8102,0.91898,L_independent_error_events_per_trial
L16_q00.03_q10.2_qth0.1,honest,2026090503,16,0.03,0.2,0.03,0.1,1,errors<=floor(L*q_threshold),errors*100<=16*10,100000,91842,8158,0.91842,L_independent_error_events_per_trial
L16_q00.03_q10.2_qth0.1,honest,2026090504,16,0.03,0.2,0.03,0.1,1,errors<=floor(L*q_threshold),errors*100<=16*10,100000,91968,8032,0.91968,L_independent_error_events_per_trial
L16_q00.03_q10.2_qth0.1,honest,2026090505,16,0.03,0.2,0.03,0.1,1,errors<=floor(L*q_threshold),errors*100<=16*10,100000,91864,8136,0.91864,L_independent_error_events_per_trial
L16_q00.03_q10.2_qth0.1,honest,2026090506,16,0.03,0.2,0.03,0.1,1,errors<=floor(L*q_threshold),errors*100<=16*10,100000,92012,7988,0.92012,L_independent_error_events_per_trial
L16_q00.03_q10.2_qth0.1,honest,2026090507,16,0.03,0.2,0.03,0.1,1,errors<=floor(L*q_threshold),errors*100<=16*10,100000,91826,8174,0.91826,L_independent_error_events_per_trial
L16_q00.03_q10.2_qth0.1,honest,2026090508,16,0.03,0.2,0.03,0.1,1,errors<=floor(L*q_threshold),errors*100<=16*10,100000,91817,8183,0.91817,L_independent_error_events_per_trial
L16_q00.03_q10.2_qth0.1,honest,2026090509,16,0.03,0.2,0.03,0.1,1,errors<=floor(L*q_threshold),errors*100<=16*10,100000,91889,8111,0.91889,L_independent_error_events_per_trial
L16_q00.03_q10.2_qth0.1,honest,2026090510,16,0.03,0.2,0.03,0.1,1,errors<=floor(L*q_threshold),errors*100<=16*10,100000,91957,8043,0.91957,L_independent_error_events_per_trial
L16_q00.03_q10.2_qth0.1,attack,2026090501,16,0.03,0.2,0.2,0.1,1,errors<=floor(L*q_threshold),errors*100<=16*10,100000,14068,85932,0.14068,L_independent_error_events_per_trial
L16_q00.03_q10.2_qth0.1,attack,2026090502,16,0.03,0.2,0.2,0.1,1,errors<=floor(L*q_threshold),errors*100<=16*10,100000,13758,86242,0.13758,L_independent_error_events_per_trial
L16_q00.03_q10.2_qth0.1,attack,2026090503,16,0.03,0.2,0.2,0.1,1,errors<=floor(L*q_threshold),errors*100<=16*10,100000,14052,85948,0.14052,L_independent_error_events_per_trial
L16_q00.03_q10.2_qth0.1,attack,2026090504,16,0.03,0.2,0.2,0.1,1,errors<=floor(L*q_threshold),errors*100<=16*10,100000,13921,86079,0.13921,L_independent_error_events_per_trial
L16_q00.03_q10.2_qth0.1,attack,2026090505,16,0.03,0.2,0.2,0.1,1,errors<=floor(L*q_threshold),errors*100<=16*10,100000,13948,86052,0.13948,L_independent_error_events_per_trial
L16_q00.03_q10.2_qth0.1,attack,2026090506,16,0.03,0.2,0.2,0.1,1,errors<=floor(L*q_threshold),errors*100<=16*10,100000,13958,86042,0.13958,L_independent_error_events_per_trial
L16_q00.03_q10.2_qth0.1,attack,2026090507,16,0.03,0.2,0.2,0.1,1,errors<=floor(L*q_threshold),errors*100<=16*10,100000,14075,85925,0.14075,L_independent_error_events_per_trial
L16_q00.03_q10.2_qth0.1,attack,2026090508,16,0.03,0.2,0.2,0.1,1,errors<=floor(L*q_threshold),errors*100<=16*10,100000,14138,85862,0.14138,L_independent_error_events_per_trial
L16_q00.03_q10.2_qth0.1,attack,2026090509,16,0.03,0.2,0.2,0.1,1,errors<=floor(L*q_threshold),errors*100<=16*10,100000,14057,85943,0.14057,L_independent_error_events_per_trial
L16_q00.03_q10.2_qth0.1,attack,2026090510,16,0.03,0.2,0.2,0.1,1,errors<=floor(L*q_threshold),errors*100<=16*10,100000,14047,85953,0.14047,L_independent_error_events_per_trial
L16_q00.03_q10.2_qth0.15,honest,2026090501,16,0.03,0.2,0.03,0.15,2,errors<=floor(L*q_threshold),errors*100<=16*15,100000,98838,1162,0.98838,L_independent_error_events_per_trial
L16_q00.03_q10.2_qth0.15,honest,2026090502,16,0.03,0.2,0.03,0.15,2,errors<=floor(L*q_threshold),errors*100<=16*15,100000,98865,1135,0.98865,L_independent_error_events_per_trial
L16_q00.03_q10.2_qth0.15,honest,2026090503,16,0.03,0.2,0.03,0.15,2,errors<=floor(L*q_threshold),errors*100<=16*15,100000,98919,1081,0.98919,L_independent_error_events_per_trial
L16_q00.03_q10.2_qth0.15,honest,2026090504,16,0.03,0.2,0.03,0.15,2,errors<=floor(L*q_threshold),errors*100<=16*15,100000,98909,1091,0.98909,L_independent_error_events_per_trial
L16_q00.03_q10.2_qth0.15,honest,2026090505,16,0.03,0.2,0.03,0.15,2,errors<=floor(L*q_threshold),errors*100<=16*15,100000,98906,1094,0.98906,L_independent_error_events_per_trial
L16_q00.03_q10.2_qth0.15,honest,2026090506,16,0.03,0.2,0.03,0.15,2,errors<=floor(L*q_threshold),errors*100<=16*15,100000,98885,1115,0.98885,L_independent_error_events_per_trial
L16_q00.03_q10.2_qth0.15,honest,2026090507,16,0.03,0.2,0.03,0.15,2,errors<=floor(L*q_threshold),errors*100<=16*15,100000,98886,1114,0.98886,L_independent_error_events_per_trial
L16_q00.03_q10.2_qth0.15,honest,2026090508,16,0.03,0.2,0.03,0.15,2,errors<=floor(L*q_threshold),errors*100<=16*15,100000,98876,1124,0.98876,L_independent_error_events_per_trial
L16_q00.03_q10.2_qth0.15,honest,2026090509,16,0.03,0.2,0.03,0.15,2,errors<=floor(L*q_threshold),errors*100<=16*15,100000,98855,1145,0.98855,L_independent_error_events_per_trial
L16_q00.03_q10.2_qth0.15,honest,2026090510,16,0.03,0.2,0.03,0.15,2,errors<=floor(L*q_threshold),errors*100<=16*15,100000,98882,1118,0.98882,L_independent_error_events_per_trial
L16_q00.03_q10.2_qth0.15,attack,2026090501,16,0.03,0.2,0.2,0.15,2,errors<=floor(L*q_threshold),errors*100<=16*15,100000,35156,64844,0.35156,L_independent_error_events_per_trial
L16_q00.03_q10.2_qth0.15,attack,2026090502,16,0.03,0.2,0.2,0.15,2,errors<=floor(L*q_threshold),errors*100<=16*15,100000,34831,65169,0.34831,L_independent_error_events_per_trial
L16_q00.03_q10.2_qth0.15,attack,2026090503,16,0.03,0.2,0.2,0.15,2,errors<=floor(L*q_threshold),errors*100<=16*15,100000,35100,64900,0.351,L_independent_error_events_per_trial
L16_q00.03_q10.2_qth0.15,attack,2026090504,16,0.03,0.2,0.2,0.15,2,errors<=floor(L*q_threshold),errors*100<=16*15,100000,35128,64872,0.35128,L_independent_error_events_per_trial
L16_q00.03_q10.2_qth0.15,attack,2026090505,16,0.03,0.2,0.2,0.15,2,errors<=floor(L*q_threshold),errors*100<=16*15,100000,35184,64816,0.35184,L_independent_error_events_per_trial
L16_q00.03_q10.2_qth0.15,attack,2026090506,16,0.03,0.2,0.2,0.15,2,errors<=floor(L*q_threshold),errors*100<=16*15,100000,35059,64941,0.35059,L_independent_error_events_per_trial
L16_q00.03_q10.2_qth0.15,attack,2026090507,16,0.03,0.2,0.2,0.15,2,errors<=floor(L*q_threshold),errors*100<=16*15,100000,35270,64730,0.3527,L_independent_error_events_per_trial
L16_q00.03_q10.2_qth0.15,attack,2026090508,16,0.03,0.2,0.2,0.15,2,errors<=floor(L*q_threshold),errors*100<=16*15,100000,35104,64896,0.35104,L_independent_error_events_per_trial
L16_q00.03_q10.2_qth0.15,attack,2026090509,16,0.03,0.2,0.2,0.15,2,errors<=floor(L*q_threshold),errors*100<=16*15,100000,35147,64853,0.35147,L_independent_error_events_per_trial
L16_q00.03_q10.2_qth0.15,attack,2026090510,16,0.03,0.2,0.2,0.15,2,errors<=floor(L*q_threshold),errors*100<=16*15,100000,35399,64601,0.35399,L_independent_error_events_per_trial
L16_q00.05_q10.2_qth0.05,honest,2026090501,16,0.05,0.2,0.05,0.05,0,errors<=floor(L*q_threshold),errors*100<=16*5,100000,43823,56177,0.43823,L_independent_error_events_per_trial
L16_q00.05_q10.2_qth0.05,honest,2026090502,16,0.05,0.2,0.05,0.05,0,errors<=floor(L*q_threshold),errors*100<=16*5,100000,44062,55938,0.44062,L_independent_error_events_per_trial
L16_q00.05_q10.2_qth0.05,honest,2026090503,16,0.05,0.2,0.05,0.05,0,errors<=floor(L*q_threshold),errors*100<=16*5,100000,44122,55878,0.44122,L_independent_error_events_per_trial
L16_q00.05_q10.2_qth0.05,honest,2026090504,16,0.05,0.2,0.05,0.05,0,errors<=floor(L*q_threshold),errors*100<=16*5,100000,44011,55989,0.44011,L_independent_error_events_per_trial
L16_q00.05_q10.2_qth0.05,honest,2026090505,16,0.05,0.2,0.05,0.05,0,errors<=floor(L*q_threshold),errors*100<=16*5,100000,43998,56002,0.43998,L_independent_error_events_per_trial
L16_q00.05_q10.2_qth0.05,honest,2026090506,16,0.05,0.2,0.05,0.05,0,errors<=floor(L*q_threshold),errors*100<=16*5,100000,43984,56016,0.43984,L_independent_error_events_per_trial
L16_q00.05_q10.2_qth0.05,honest,2026090507,16,0.05,0.2,0.05,0.05,0,errors<=floor(L*q_threshold),errors*100<=16*5,100000,44041,55959,0.44041,L_independent_error_events_per_trial
L16_q00.05_q10.2_qth0.05,honest,2026090508,16,0.05,0.2,0.05,0.05,0,errors<=floor(L*q_threshold),errors*100<=16*5,100000,44226,55774,0.44226,L_independent_error_events_per_trial
L16_q00.05_q10.2_qth0.05,honest,2026090509,16,0.05,0.2,0.05,0.05,0,errors<=floor(L*q_threshold),errors*100<=16*5,100000,43759,56241,0.43759,L_independent_error_events_per_trial
L16_q00.05_q10.2_qth0.05,honest,2026090510,16,0.05,0.2,0.05,0.05,0,errors<=floor(L*q_threshold),errors*100<=16*5,100000,44028,55972,0.44028,L_independent_error_events_per_trial
L16_q00.05_q10.2_qth0.05,attack,2026090501,16,0.05,0.2,0.2,0.05,0,errors<=floor(L*q_threshold),errors*100<=16*5,100000,2890,97110,0.0289,L_independent_error_events_per_trial
L16_q00.05_q10.2_qth0.05,attack,2026090502,16,0.05,0.2,0.2,0.05,0,errors<=floor(L*q_threshold),errors*100<=16*5,100000,2678,97322,0.02678,L_independent_error_events_per_trial
L16_q00.05_q10.2_qth0.05,attack,2026090503,16,0.05,0.2,0.2,0.05,0,errors<=floor(L*q_threshold),errors*100<=16*5,100000,2710,97290,0.0271,L_independent_error_events_per_trial
L16_q00.05_q10.2_qth0.05,attack,2026090504,16,0.05,0.2,0.2,0.05,0,errors<=floor(L*q_threshold),errors*100<=16*5,100000,2822,97178,0.02822,L_independent_error_events_per_trial
L16_q00.05_q10.2_qth0.05,attack,2026090505,16,0.05,0.2,0.2,0.05,0,errors<=floor(L*q_threshold),errors*100<=16*5,100000,2788,97212,0.02788,L_independent_error_events_per_trial
L16_q00.05_q10.2_qth0.05,attack,2026090506,16,0.05,0.2,0.2,0.05,0,errors<=floor(L*q_threshold),errors*100<=16*5,100000,2736,97264,0.02736,L_independent_error_events_per_trial
L16_q00.05_q10.2_qth0.05,attack,2026090507,16,0.05,0.2,0.2,0.05,0,errors<=floor(L*q_threshold),errors*100<=16*5,100000,2754,97246,0.02754,L_independent_error_events_per_trial
L16_q00.05_q10.2_qth0.05,attack,2026090508,16,0.05,0.2,0.2,0.05,0,errors<=floor(L*q_threshold),errors*100<=16*5,100000,2781,97219,0.02781,L_independent_error_events_per_trial
L16_q00.05_q10.2_qth0.05,attack,2026090509,16,0.05,0.2,0.2,0.05,0,errors<=floor(L*q_threshold),errors*100<=16*5,100000,2830,97170,0.0283,L_independent_error_events_per_trial
L16_q00.05_q10.2_qth0.05,attack,2026090510,16,0.05,0.2,0.2,0.05,0,errors<=floor(L*q_threshold),errors*100<=16*5,100000,2700,97300,0.027,L_independent_error_events_per_trial
L16_q00.05_q10.2_qth0.1,honest,2026090501,16,0.05,0.2,0.05,0.1,1,errors<=floor(L*q_threshold),errors*100<=16*10,100000,80881,19119,0.80881,L_independent_error_events_per_trial
L16_q00.05_q10.2_qth0.1,honest,2026090502,16,0.05,0.2,0.05,0.1,1,errors<=floor(L*q_threshold),errors*100<=16*10,100000,81182,18818,0.81182,L_independent_error_events_per_trial
L16_q00.05_q10.2_qth0.1,honest,2026090503,16,0.05,0.2,0.05,0.1,1,errors<=floor(L*q_threshold),errors*100<=16*10,100000,81219,18781,0.81219,L_independent_error_events_per_trial
L16_q00.05_q10.2_qth0.1,honest,2026090504,16,0.05,0.2,0.05,0.1,1,errors<=floor(L*q_threshold),errors*100<=16*10,100000,80758,19242,0.80758,L_independent_error_events_per_trial
L16_q00.05_q10.2_qth0.1,honest,2026090505,16,0.05,0.2,0.05,0.1,1,errors<=floor(L*q_threshold),errors*100<=16*10,100000,81076,18924,0.81076,L_independent_error_events_per_trial
L16_q00.05_q10.2_qth0.1,honest,2026090506,16,0.05,0.2,0.05,0.1,1,errors<=floor(L*q_threshold),errors*100<=16*10,100000,81042,18958,0.81042,L_independent_error_events_per_trial
L16_q00.05_q10.2_qth0.1,honest,2026090507,16,0.05,0.2,0.05,0.1,1,errors<=floor(L*q_threshold),errors*100<=16*10,100000,81213,18787,0.81213,L_independent_error_events_per_trial
L16_q00.05_q10.2_qth0.1,honest,2026090508,16,0.05,0.2,0.05,0.1,1,errors<=floor(L*q_threshold),errors*100<=16*10,100000,81399,18601,0.81399,L_independent_error_events_per_trial
L16_q00.05_q10.2_qth0.1,honest,2026090509,16,0.05,0.2,0.05,0.1,1,errors<=floor(L*q_threshold),errors*100<=16*10,100000,81132,18868,0.81132,L_independent_error_events_per_trial
L16_q00.05_q10.2_qth0.1,honest,2026090510,16,0.05,0.2,0.05,0.1,1,errors<=floor(L*q_threshold),errors*100<=16*10,100000,81112,18888,0.81112,L_independent_error_events_per_trial
L16_q00.05_q10.2_qth0.1,attack,2026090501,16,0.05,0.2,0.2,0.1,1,errors<=floor(L*q_threshold),errors*100<=16*10,100000,14068,85932,0.14068,L_independent_error_events_per_trial
L16_q00.05_q10.2_qth0.1,attack,2026090502,16,0.05,0.2,0.2,0.1,1,errors<=floor(L*q_threshold),errors*100<=16*10,100000,13758,86242,0.13758,L_independent_error_events_per_trial
L16_q00.05_q10.2_qth0.1,attack,2026090503,16,0.05,0.2,0.2,0.1,1,errors<=floor(L*q_threshold),errors*100<=16*10,100000,14052,85948,0.14052,L_independent_error_events_per_trial
L16_q00.05_q10.2_qth0.1,attack,2026090504,16,0.05,0.2,0.2,0.1,1,errors<=floor(L*q_threshold),errors*100<=16*10,100000,13921,86079,0.13921,L_independent_error_events_per_trial
L16_q00.05_q10.2_qth0.1,attack,2026090505,16,0.05,0.2,0.2,0.1,1,errors<=floor(L*q_threshold),errors*100<=16*10,100000,13948,86052,0.13948,L_independent_error_events_per_trial
L16_q00.05_q10.2_qth0.1,attack,2026090506,16,0.05,0.2,0.2,0.1,1,errors<=floor(L*q_threshold),errors*100<=16*10,100000,13958,86042,0.13958,L_independent_error_events_per_trial
L16_q00.05_q10.2_qth0.1,attack,2026090507,16,0.05,0.2,0.2,0.1,1,errors<=floor(L*q_threshold),errors*100<=16*10,100000,14075,85925,0.14075,L_independent_error_events_per_trial
L16_q00.05_q10.2_qth0.1,attack,2026090508,16,0.05,0.2,0.2,0.1,1,errors<=floor(L*q_threshold),errors*100<=16*10,100000,14138,85862,0.14138,L_independent_error_events_per_trial
L16_q00.05_q10.2_qth0.1,attack,2026090509,16,0.05,0.2,0.2,0.1,1,errors<=floor(L*q_threshold),errors*100<=16*10,100000,14057,85943,0.14057,L_independent_error_events_per_trial
L16_q00.05_q10.2_qth0.1,attack,2026090510,16,0.05,0.2,0.2,0.1,1,errors<=floor(L*q_threshold),errors*100<=16*10,100000,14047,85953,0.14047,L_independent_error_events_per_trial
L16_q00.05_q10.2_qth0.15,honest,2026090501,16,0.05,0.2,0.05,0.15,2,errors<=floor(L*q_threshold),errors*100<=16*15,100000,95696,4304,0.95696,L_independent_error_events_per_trial
L16_q00.05_q10.2_qth0.15,honest,2026090502,16,0.05,0.2,0.05,0.15,2,errors<=floor(L*q_threshold),errors*100<=16*15,100000,95761,4239,0.95761,L_independent_error_events_per_trial
L16_q00.05_q10.2_qth0.15,honest,2026090503,16,0.05,0.2,0.05,0.15,2,errors<=floor(L*q_threshold),errors*100<=16*15,100000,95659,4341,0.95659,L_independent_error_events_per_trial
L16_q00.05_q10.2_qth0.15,honest,2026090504,16,0.05,0.2,0.05,0.15,2,errors<=floor(L*q_threshold),errors*100<=16*15,100000,95637,4363,0.95637,L_independent_error_events_per_trial
L16_q00.05_q10.2_qth0.15,honest,2026090505,16,0.05,0.2,0.05,0.15,2,errors<=floor(L*q_threshold),errors*100<=16*15,100000,95782,4218,0.95782,L_independent_error_events_per_trial
L16_q00.05_q10.2_qth0.15,honest,2026090506,16,0.05,0.2,0.05,0.15,2,errors<=floor(L*q_threshold),errors*100<=16*15,100000,95700,4300,0.957,L_independent_error_events_per_trial
L16_q00.05_q10.2_qth0.15,honest,2026090507,16,0.05,0.2,0.05,0.15,2,errors<=floor(L*q_threshold),errors*100<=16*15,100000,95811,4189,0.95811,L_independent_error_events_per_trial
L16_q00.05_q10.2_qth0.15,honest,2026090508,16,0.05,0.2,0.05,0.15,2,errors<=floor(L*q_threshold),errors*100<=16*15,100000,95743,4257,0.95743,L_independent_error_events_per_trial
L16_q00.05_q10.2_qth0.15,honest,2026090509,16,0.05,0.2,0.05,0.15,2,errors<=floor(L*q_threshold),errors*100<=16*15,100000,95681,4319,0.95681,L_independent_error_events_per_trial
L16_q00.05_q10.2_qth0.15,honest,2026090510,16,0.05,0.2,0.05,0.15,2,errors<=floor(L*q_threshold),errors*100<=16*15,100000,95716,4284,0.95716,L_independent_error_events_per_trial
L16_q00.05_q10.2_qth0.15,attack,2026090501,16,0.05,0.2,0.2,0.15,2,errors<=floor(L*q_threshold),errors*100<=16*15,100000,35156,64844,0.35156,L_independent_error_events_per_trial
L16_q00.05_q10.2_qth0.15,attack,2026090502,16,0.05,0.2,0.2,0.15,2,errors<=floor(L*q_threshold),errors*100<=16*15,100000,34831,65169,0.34831,L_independent_error_events_per_trial
L16_q00.05_q10.2_qth0.15,attack,2026090503,16,0.05,0.2,0.2,0.15,2,errors<=floor(L*q_threshold),errors*100<=16*15,100000,35100,64900,0.351,L_independent_error_events_per_trial
L16_q00.05_q10.2_qth0.15,attack,2026090504,16,0.05,0.2,0.2,0.15,2,errors<=floor(L*q_threshold),errors*100<=16*15,100000,35128,64872,0.35128,L_independent_error_events_per_trial
L16_q00.05_q10.2_qth0.15,attack,2026090505,16,0.05,0.2,0.2,0.15,2,errors<=floor(L*q_threshold),errors*100<=16*15,100000,35184,64816,0.35184,L_independent_error_events_per_trial
L16_q00.05_q10.2_qth0.15,attack,2026090506,16,0.05,0.2,0.2,0.15,2,errors<=floor(L*q_threshold),errors*100<=16*15,100000,35059,64941,0.35059,L_independent_error_events_per_trial
L16_q00.05_q10.2_qth0.15,attack,2026090507,16,0.05,0.2,0.2,0.15,2,errors<=floor(L*q_threshold),errors*100<=16*15,100000,35270,64730,0.3527,L_independent_error_events_per_trial
L16_q00.05_q10.2_qth0.15,attack,2026090508,16,0.05,0.2,0.2,0.15,2,errors<=floor(L*q_threshold),errors*100<=16*15,100000,35104,64896,0.35104,L_independent_error_events_per_trial
L16_q00.05_q10.2_qth0.15,attack,2026090509,16,0.05,0.2,0.2,0.15,2,errors<=floor(L*q_threshold),errors*100<=16*15,100000,35147,64853,0.35147,L_independent_error_events_per_trial
L16_q00.05_q10.2_qth0.15,attack,2026090510,16,0.05,0.2,0.2,0.15,2,errors<=floor(L*q_threshold),errors*100<=16*15,100000,35399,64601,0.35399,L_independent_error_events_per_trial
L32_q00_q10.2_qth0.05,honest,2026090501,32,0.0,0.2,0.0,0.05,1,errors<=floor(L*q_threshold),errors*100<=32*5,100000,100000,0,1.0,L_independent_error_events_per_trial
L32_q00_q10.2_qth0.05,honest,2026090502,32,0.0,0.2,0.0,0.05,1,errors<=floor(L*q_threshold),errors*100<=32*5,100000,100000,0,1.0,L_independent_error_events_per_trial
L32_q00_q10.2_qth0.05,honest,2026090503,32,0.0,0.2,0.0,0.05,1,errors<=floor(L*q_threshold),errors*100<=32*5,100000,100000,0,1.0,L_independent_error_events_per_trial
L32_q00_q10.2_qth0.05,honest,2026090504,32,0.0,0.2,0.0,0.05,1,errors<=floor(L*q_threshold),errors*100<=32*5,100000,100000,0,1.0,L_independent_error_events_per_trial
L32_q00_q10.2_qth0.05,honest,2026090505,32,0.0,0.2,0.0,0.05,1,errors<=floor(L*q_threshold),errors*100<=32*5,100000,100000,0,1.0,L_independent_error_events_per_trial
L32_q00_q10.2_qth0.05,honest,2026090506,32,0.0,0.2,0.0,0.05,1,errors<=floor(L*q_threshold),errors*100<=32*5,100000,100000,0,1.0,L_independent_error_events_per_trial
L32_q00_q10.2_qth0.05,honest,2026090507,32,0.0,0.2,0.0,0.05,1,errors<=floor(L*q_threshold),errors*100<=32*5,100000,100000,0,1.0,L_independent_error_events_per_trial
L32_q00_q10.2_qth0.05,honest,2026090508,32,0.0,0.2,0.0,0.05,1,errors<=floor(L*q_threshold),errors*100<=32*5,100000,100000,0,1.0,L_independent_error_events_per_trial
L32_q00_q10.2_qth0.05,honest,2026090509,32,0.0,0.2,0.0,0.05,1,errors<=floor(L*q_threshold),errors*100<=32*5,100000,100000,0,1.0,L_independent_error_events_per_trial
L32_q00_q10.2_qth0.05,honest,2026090510,32,0.0,0.2,0.0,0.05,1,errors<=floor(L*q_threshold),errors*100<=32*5,100000,100000,0,1.0,L_independent_error_events_per_trial
L32_q00_q10.2_qth0.05,attack,2026090501,32,0.0,0.2,0.2,0.05,1,errors<=floor(L*q_threshold),errors*100<=32*5,100000,684,99316,0.00684,L_independent_error_events_per_trial
L32_q00_q10.2_qth0.05,attack,2026090502,32,0.0,0.2,0.2,0.05,1,errors<=floor(L*q_threshold),errors*100<=32*5,100000,761,99239,0.00761,L_independent_error_events_per_trial
L32_q00_q10.2_qth0.05,attack,2026090503,32,0.0,0.2,0.2,0.05,1,errors<=floor(L*q_threshold),errors*100<=32*5,100000,735,99265,0.00735,L_independent_error_events_per_trial
L32_q00_q10.2_qth0.05,attack,2026090504,32,0.0,0.2,0.2,0.05,1,errors<=floor(L*q_threshold),errors*100<=32*5,100000,759,99241,0.00759,L_independent_error_events_per_trial
L32_q00_q10.2_qth0.05,attack,2026090505,32,0.0,0.2,0.2,0.05,1,errors<=floor(L*q_threshold),errors*100<=32*5,100000,678,99322,0.00678,L_independent_error_events_per_trial
L32_q00_q10.2_qth0.05,attack,2026090506,32,0.0,0.2,0.2,0.05,1,errors<=floor(L*q_threshold),errors*100<=32*5,100000,686,99314,0.00686,L_independent_error_events_per_trial
L32_q00_q10.2_qth0.05,attack,2026090507,32,0.0,0.2,0.2,0.05,1,errors<=floor(L*q_threshold),errors*100<=32*5,100000,702,99298,0.00702,L_independent_error_events_per_trial
L32_q00_q10.2_qth0.05,attack,2026090508,32,0.0,0.2,0.2,0.05,1,errors<=floor(L*q_threshold),errors*100<=32*5,100000,703,99297,0.00703,L_independent_error_events_per_trial
L32_q00_q10.2_qth0.05,attack,2026090509,32,0.0,0.2,0.2,0.05,1,errors<=floor(L*q_threshold),errors*100<=32*5,100000,724,99276,0.00724,L_independent_error_events_per_trial
L32_q00_q10.2_qth0.05,attack,2026090510,32,0.0,0.2,0.2,0.05,1,errors<=floor(L*q_threshold),errors*100<=32*5,100000,737,99263,0.00737,L_independent_error_events_per_trial
L32_q00_q10.2_qth0.1,honest,2026090501,32,0.0,0.2,0.0,0.1,3,errors<=floor(L*q_threshold),errors*100<=32*10,100000,100000,0,1.0,L_independent_error_events_per_trial
L32_q00_q10.2_qth0.1,honest,2026090502,32,0.0,0.2,0.0,0.1,3,errors<=floor(L*q_threshold),errors*100<=32*10,100000,100000,0,1.0,L_independent_error_events_per_trial
L32_q00_q10.2_qth0.1,honest,2026090503,32,0.0,0.2,0.0,0.1,3,errors<=floor(L*q_threshold),errors*100<=32*10,100000,100000,0,1.0,L_independent_error_events_per_trial
L32_q00_q10.2_qth0.1,honest,2026090504,32,0.0,0.2,0.0,0.1,3,errors<=floor(L*q_threshold),errors*100<=32*10,100000,100000,0,1.0,L_independent_error_events_per_trial
L32_q00_q10.2_qth0.1,honest,2026090505,32,0.0,0.2,0.0,0.1,3,errors<=floor(L*q_threshold),errors*100<=32*10,100000,100000,0,1.0,L_independent_error_events_per_trial
L32_q00_q10.2_qth0.1,honest,2026090506,32,0.0,0.2,0.0,0.1,3,errors<=floor(L*q_threshold),errors*100<=32*10,100000,100000,0,1.0,L_independent_error_events_per_trial
L32_q00_q10.2_qth0.1,honest,2026090507,32,0.0,0.2,0.0,0.1,3,errors<=floor(L*q_threshold),errors*100<=32*10,100000,100000,0,1.0,L_independent_error_events_per_trial
L32_q00_q10.2_qth0.1,honest,2026090508,32,0.0,0.2,0.0,0.1,3,errors<=floor(L*q_threshold),errors*100<=32*10,100000,100000,0,1.0,L_independent_error_events_per_trial
L32_q00_q10.2_qth0.1,honest,2026090509,32,0.0,0.2,0.0,0.1,3,errors<=floor(L*q_threshold),errors*100<=32*10,100000,100000,0,1.0,L_independent_error_events_per_trial
L32_q00_q10.2_qth0.1,honest,2026090510,32,0.0,0.2,0.0,0.1,3,errors<=floor(L*q_threshold),errors*100<=32*10,100000,100000,0,1.0,L_independent_error_events_per_trial
L32_q00_q10.2_qth0.1,attack,2026090501,32,0.0,0.2,0.2,0.1,3,errors<=floor(L*q_threshold),errors*100<=32*10,100000,9236,90764,0.09236,L_independent_error_events_per_trial
L32_q00_q10.2_qth0.1,attack,2026090502,32,0.0,0.2,0.2,0.1,3,errors<=floor(L*q_threshold),errors*100<=32*10,100000,9549,90451,0.09549,L_independent_error_events_per_trial
L32_q00_q10.2_qth0.1,attack,2026090503,32,0.0,0.2,0.2,0.1,3,errors<=floor(L*q_threshold),errors*100<=32*10,100000,9278,90722,0.09278,L_independent_error_events_per_trial
L32_q00_q10.2_qth0.1,attack,2026090504,32,0.0,0.2,0.2,0.1,3,errors<=floor(L*q_threshold),errors*100<=32*10,100000,9379,90621,0.09379,L_independent_error_events_per_trial
L32_q00_q10.2_qth0.1,attack,2026090505,32,0.0,0.2,0.2,0.1,3,errors<=floor(L*q_threshold),errors*100<=32*10,100000,9269,90731,0.09269,L_independent_error_events_per_trial
L32_q00_q10.2_qth0.1,attack,2026090506,32,0.0,0.2,0.2,0.1,3,errors<=floor(L*q_threshold),errors*100<=32*10,100000,9196,90804,0.09196,L_independent_error_events_per_trial
L32_q00_q10.2_qth0.1,attack,2026090507,32,0.0,0.2,0.2,0.1,3,errors<=floor(L*q_threshold),errors*100<=32*10,100000,9274,90726,0.09274,L_independent_error_events_per_trial
L32_q00_q10.2_qth0.1,attack,2026090508,32,0.0,0.2,0.2,0.1,3,errors<=floor(L*q_threshold),errors*100<=32*10,100000,9389,90611,0.09389,L_independent_error_events_per_trial
L32_q00_q10.2_qth0.1,attack,2026090509,32,0.0,0.2,0.2,0.1,3,errors<=floor(L*q_threshold),errors*100<=32*10,100000,9434,90566,0.09434,L_independent_error_events_per_trial
L32_q00_q10.2_qth0.1,attack,2026090510,32,0.0,0.2,0.2,0.1,3,errors<=floor(L*q_threshold),errors*100<=32*10,100000,9339,90661,0.09339,L_independent_error_events_per_trial
